1stFlrSF,2ndFlrSF,BedroomAbvGr,BsmtExposure,BsmtFinSF1,BsmtFinType1,BsmtUnfSF,GarageArea,GarageFinish,GrLivArea,KitchenQual,LotArea,LotFrontage,MasVnrArea,OpenPorchSF,OverallCond,OverallQual,TotalBsmtSF,SalePrice,HouseAge,RemodAge,GarageAge,TotalSF,AboveGradeSF,IsRemodeled,Has2ndFlr,HasPorch,HasDeck
1069,0.0,2.0,No,559,ALQ,510,440,RFn,1069,TA,4043,53.0,0.0,55,6,6,1069,140000,48,48,48.0,2138.0,1069.0,0,0,0,0
1072,0.0,2.0,Gd,547,GLQ,0,525,Fin,1072,TA,3675,35.0,82.0,44,5,6,547,140000,20,19,20.0,1619.0,1072.0,1,0,0,0
1572,0.0,3.0,Gd,1159,Rec,413,995,RFn,1572,TA,35133,50.0,226.0,263,4,5,1572,186700,62,62,62.0,3144.0,1572.0,0,0,0,0
1188,561.0,3.0,No,1088,LwQ,0,456,Unf,1869,TA,8820,98.0,0.0,0,6,5,1088,124900,135,29,62.0,2837.0,1749.0,1,1,1,0
882,0.0,1.0,No,0,Unf,882,0,Missing,882,TA,5500,55.0,0.0,0,6,4,882,103200,69,69,0.0,1764.0,882.0,0,0,0,0
1922,0.0,3.0,Gd,1249,GLQ,673,676,Fin,1922,Gd,14157,86.0,200.0,51,5,9,1922,377426,20,19,20.0,3844.0,1922.0,1,0,0,0
780,0.0,2.0,Av,632,ALQ,148,352,Unf,780,TA,7200,60.0,0.0,0,7,5,780,124900,53,53,52.0,1560.0,780.0,0,0,0,1
1021,580.0,3.0,No,0,Unf,533,300,RFn,1601,TA,13825,85.0,0.0,34,6,5,533,140000,67,38,67.0,2134.0,1601.0,1,1,0,0
1530,0.0,3.0,Av,1274,ALQ,256,430,Fin,1530,Gd,16158,124.0,16.0,36,5,7,1530,260000,20,20,20.0,3060.0,1530.0,0,0,0,0
833,0.0,3.0,No,625,Missing,208,0,Missing,833,TA,8780,69.0,0.0,0,5,5,833,112000,40,40,0.0,1666.0,833.0,0,0,0,0
679,504.0,2.0,No,331,ALQ,318,308,Unf,1183,TA,6000,50.0,0.0,176,7,3,649,120000,77,23,44.0,1832.0,1183.0,1,1,0,0
1040,0.0,3.0,No,659,ALQ,381,260,Unf,1040,TA,6897,69.0,0.0,104,8,5,1040,127000,63,15,63.0,2080.0,1040.0,1,0,0,0
1466,1362.0,4.0,Gd,1150,GLQ,316,1052,RFn,2828,Gd,9965,77.0,340.0,144,5,8,1466,424870,19,18,19.0,4294.0,2828.0,1,1,0,0
1032,220.0,3.0,No,280,BLQ,752,288,Unf,1252,TA,9600,80.0,0.0,0,5,6,1032,119000,75,75,75.0,2284.0,1252.0,0,1,0,0
1246,0.0,3.0,No,340,LwQ,0,305,RFn,1246,Gd,7500,75.0,0.0,0,7,5,1246,154000,66,31,66.0,2492.0,1246.0,1,0,0,0
904,0.0,2.0,No,0,Unf,884,180,Unf,904,TA,6000,50.0,0.0,0,7,6,884,119000,99,21,99.0,1788.0,904.0,1,0,0,0
966,686.0,4.0,No,686,LwQ,0,416,Unf,1652,TA,10800,60.0,0.0,0,6,5,686,139000,110,75,64.0,2338.0,1652.0,1,1,0,0
1036,0.0,3.0,No,375,Rec,457,288,Unf,1268,TA,12144,60.0,0.0,28,7,5,832,133000,76,75,76.0,1868.0,1036.0,1,0,0,0
1172,741.0,3.0,No,0,Unf,896,342,Missing,1913,TA,7558,57.0,0.0,0,6,6,896,177000,97,75,96.0,2809.0,1913.0,1,1,0,0
1358,0.0,3.0,Mn,733,Missing,625,484,RFn,1358,Gd,6371,44.0,128.0,35,5,7,1358,224000,16,15,15.0,2716.0,1358.0,1,0,0,0
1657,0.0,3.0,No,1237,LwQ,420,484,Unf,1657,TA,12155,69.0,0.0,0,3,6,1657,163500,55,55,55.0,3314.0,1657.0,0,0,0,0
838,0.0,2.0,Mn,210,Rec,0,275,Fin,838,Fa,10267,55.0,0.0,0,7,6,816,130000,107,25,64.0,1654.0,838.0,1,0,0,0
1022,1038.0,3.0,No,772,ALQ,220,390,RFn,2060,Gd,8755,69.0,298.0,0,5,7,992,214000,26,26,26.0,3052.0,2060.0,0,1,0,0
764,862.0,2.0,No,573,GLQ,191,474,RFn,1626,Gd,2448,36.0,106.0,27,5,7,764,154000,22,21,22.0,2390.0,1626.0,1,1,0,0
663,689.0,4.0,No,371,ALQ,292,299,Fin,1352,TA,9364,80.0,143.0,36,7,6,663,158000,56,56,56.0,2015.0,1352.0,0,1,0,0
968,408.0,3.0,No,368,Rec,359,240,Unf,1376,TA,9492,79.0,0.0,0,5,5,768,105000,84,75,84.0,2144.0,1376.0,1,1,0,0
849,811.0,3.0,No,326,LwQ,389,240,Unf,1660,TA,11988,74.0,0.0,0,7,6,715,188700,91,30,86.0,2375.0,1660.0,1,1,0,0
616,796.0,3.0,No,0,Unf,616,432,Fin,1412,Gd,8499,73.0,0.0,36,5,6,616,156932,19,18,18.0,2028.0,1412.0,1,1,0,0
756,713.0,3.0,No,0,Missing,756,216,Unf,1469,TA,10320,60.0,0.0,0,7,6,756,135000,119,30,119.0,2225.0,1469.0,1,1,0,0
774,656.0,3.0,No,0,Missing,384,400,RFn,1430,TA,9967,76.0,0.0,0,5,7,384,170000,25,25,25.0,1814.0,1430.0,0,1,0,0
1094,0.0,3.0,Mn,500,Rec,594,495,Missing,1094,TA,10452,85.0,216.0,0,5,6,1094,155000,72,72,72.0,2188.0,1094.0,0,0,0,0
1826,0.0,3.0,Gd,1422,GLQ,392,758,Missing,1826,Gd,11302,69.0,238.0,75,5,8,1814,319000,20,19,20.0,3640.0,1826.0,1,0,0,1
672,252.0,3.0,Mn,0,Missing,672,576,Unf,924,TA,8064,60.0,0.0,0,7,5,672,122900,76,19,22.0,1596.0,924.0,1,1,0,0
1502,0.0,1.0,Av,368,GLQ,0,528,RFn,1502,Gd,6820,69.0,0.0,54,5,8,1488,212000,40,40,40.0,2990.0,1502.0,0,0,0,0
616,1072.0,4.0,Gd,462,GLQ,154,603,RFn,1688,Gd,12798,79.0,0.0,114,5,6,616,200000,28,28,28.0,2304.0,1688.0,0,1,1,0
1262,0.0,3.0,No,905,GLQ,357,572,Missing,1262,Gd,7200,60.0,68.0,120,5,6,1262,185000,19,19,19.0,2524.0,1262.0,0,0,0,0
1905,0.0,3.0,No,0,Unf,1905,788,Fin,1905,Ex,11670,84.0,302.0,191,5,9,1905,320000,19,19,19.0,3810.0,1905.0,0,0,0,0
1153,878.0,3.0,Av,252,ALQ,901,541,Fin,2031,Gd,11404,75.0,202.0,84,5,7,1153,222500,27,26,27.0,3184.0,2031.0,1,1,0,0
1350,0.0,3.0,No,0,Unf,1064,478,RFn,1350,TA,10140,78.0,174.0,0,5,6,1064,165000,51,51,51.0,2414.0,1350.0,0,0,0,0
941,888.0,3.0,No,483,GLQ,458,613,RFn,1829,Gd,9548,44.0,223.0,39,6,7,941,237000,22,22,22.0,2770.0,1829.0,0,1,0,0
965,0.0,3.0,No,641,BLQ,187,300,Unf,965,TA,7800,60.0,0.0,0,5,5,828,119900,60,60,46.0,1793.0,965.0,0,0,0,0
672,252.0,2.0,No,348,BLQ,324,280,Unf,924,Fa,12180,60.0,0.0,0,4,4,672,80000,84,75,84.0,1596.0,924.0,1,1,0,0
1055,1208.0,3.0,No,0,Unf,1055,905,Fin,2263,Gd,9240,69.0,396.0,45,5,8,1055,287000,24,23,24.0,3318.0,2263.0,1,1,0,0
1236,872.0,4.0,No,626,Rec,501,540,Unf,2108,Gd,13728,120.0,0.0,0,7,6,1127,235000,90,39,90.0,3235.0,2108.0,1,1,0,0
1242,0.0,3.0,No,916,ALQ,326,528,Unf,1242,TA,9600,80.0,320.0,0,6,7,1242,175500,52,52,52.0,2484.0,1242.0,0,0,0,0
989,584.0,3.0,No,0,Missing,884,240,Unf,1573,Gd,6120,51.0,0.0,0,7,4,884,133000,90,30,90.0,2457.0,1573.0,1,1,0,0
884,1151.0,3.0,No,0,Unf,884,434,Fin,2035,Gd,9505,69.0,180.0,48,5,7,884,222500,24,24,24.0,2919.0,2035.0,0,1,0,0
1232,0.0,3.0,No,660,BLQ,572,516,Unf,1232,TA,11120,69.0,0.0,0,6,6,1232,162500,41,41,41.0,2464.0,1232.0,0,0,0,0
1098,866.0,4.0,No,403,Missing,400,483,RFn,1964,TA,10480,80.0,660.0,69,6,7,803,205000,49,49,49.0,2767.0,1964.0,0,1,0,0
792,348.0,3.0,No,0,Unf,576,0,Missing,1140,TA,8800,55.0,0.0,160,7,4,576,96500,115,21,0.0,1716.0,1140.0,1,1,0,0
894,0.0,3.0,No,702,BLQ,192,450,RFn,894,Gd,9764,57.0,0.0,0,7,5,894,130000,58,22,58.0,1788.0,894.0,1,0,0,0
1512,1142.0,4.0,Mn,619,BLQ,435,619,Missing,2654,Gd,11029,69.0,220.0,65,7,6,1054,250000,57,41,57.0,3708.0,2654.0,1,1,0,0
768,0.0,2.0,Av,660,Missing,108,396,Fin,768,TA,7200,60.0,0.0,0,8,5,768,133900,53,22,51.0,1536.0,768.0,1,0,0,0
672,0.0,2.0,Missing,0,Missing,0,0,Missing,912,TA,6240,52.0,0.0,0,5,4,0,80500,78,75,0.0,672.0,672.0,1,0,0,0
1040,1040.0,5.0,Av,650,Rec,390,504,Unf,2080,Fa,11606,70.0,192.0,0,5,5,1040,135000,56,56,56.0,3120.0,2080.0,0,1,0,0
1040,0.0,3.0,No,732,GLQ,308,576,Missing,1040,Gd,12464,82.0,0.0,0,5,5,1040,152000,29,29,25.0,2080.0,1040.0,0,0,0,0
1149,467.0,3.0,Mn,370,LwQ,779,216,Unf,1616,Gd,5400,40.0,0.0,0,7,6,1149,152000,99,21,99.0,2765.0,1616.0,1,1,0,0
1047,0.0,2.0,No,0,Unf,641,273,Unf,1047,TA,10800,60.0,0.0,0,7,4,641,100000,140,30,71.0,1688.0,1047.0,1,0,0,0
1803,0.0,3.0,No,168,Rec,284,484,RFn,1803,TA,13125,88.0,67.0,0,4,5,1134,155000,68,25,68.0,2937.0,1803.0,1,0,0,0
832,0.0,2.0,No,0,Unf,832,528,Unf,832,Gd,7227,59.0,0.0,0,6,6,832,105500,71,71,63.0,1664.0,832.0,0,0,0,0
894,0.0,3.0,No,180,Rec,340,384,Missing,894,TA,7094,99.0,0.0,0,5,5,894,125000,59,59,59.0,1788.0,894.0,0,0,0,0
596,596.0,3.0,Mn,0,Unf,596,189,Unf,1192,TA,6402,60.0,0.0,0,5,5,596,78000,105,75,105.0,1788.0,1192.0,1,1,0,0
1850,0.0,3.0,Gd,1261,GLQ,572,772,Fin,1850,Gd,16033,98.0,378.0,112,5,9,1833,326000,21,20,21.0,3683.0,1850.0,1,0,0,0
899,0.0,3.0,No,450,ALQ,414,288,Fin,899,Gd,7800,65.0,89.0,0,7,5,864,130000,58,21,58.0,1763.0,899.0,1,0,0,0
892,0.0,3.0,No,340,Rec,524,264,RFn,892,TA,9477,69.0,65.0,0,5,5,864,110000,59,59,59.0,1756.0,892.0,0,0,0,0
1260,1031.0,4.0,Mn,1046,Rec,168,506,Unf,2291,TA,7200,60.0,0.0,0,6,6,1214,133900,115,27,125.0,3505.0,2291.0,1,1,0,0
1075,1063.0,2.0,No,0,Unf,849,360,Unf,2138,TA,8100,90.0,0.0,156,5,5,849,106000,127,60,115.0,2987.0,2138.0,1,1,0,0
926,678.0,3.0,No,0,Unf,926,470,Fin,1604,TA,10839,100.0,0.0,36,5,6,926,181000,28,27,28.0,2530.0,1604.0,1,1,0,0
887,1134.0,3.0,No,0,Unf,868,422,RFn,2021,Gd,23257,168.0,0.0,100,5,7,868,274725,19,19,19.0,2889.0,2021.0,0,1,0,0
938,0.0,3.0,Av,280,LwQ,167,308,Unf,938,TA,9200,69.0,0.0,0,6,5,938,130250,50,45,48.0,1876.0,938.0,1,0,0,1
912,514.0,3.0,No,0,Unf,912,216,Unf,1426,Gd,7642,55.0,0.0,240,8,7,912,189950,107,27,100.0,2338.0,1426.0,1,1,0,0
928,992.0,4.0,No,220,Rec,708,400,Missing,1920,TA,11345,95.0,567.0,0,5,5,928,137000,77,75,77.0,2848.0,1920.0,1,1,0,0
1098,0.0,3.0,No,902,ALQ,196,260,Missing,1098,TA,7390,69.0,151.0,0,7,5,1098,135000,70,70,70.0,2196.0,1098.0,0,0,0,0
729,0.0,2.0,No,0,Unf,270,0,Missing,729,TA,4130,56.0,0.0,0,6,3,270,52000,90,22,0.0,999.0,729.0,1,0,0,0
1252,0.0,3.0,No,0,Unf,1252,528,Unf,1252,Gd,10721,80.0,243.0,39,6,6,1252,142000,66,66,65.0,2504.0,1252.0,0,0,0,0
1584,0.0,4.0,No,0,Unf,1584,792,Unf,1584,TA,8944,65.0,0.0,152,5,5,1584,124000,58,58,58.0,3168.0,1584.0,0,0,0,0
1506,0.0,2.0,No,0,Unf,1498,592,Missing,1506,Ex,14587,75.0,284.0,174,5,9,1498,264132,17,17,17.0,3004.0,1506.0,0,0,0,0
1709,0.0,2.0,Av,1238,GLQ,460,506,Fin,1709,Gd,5119,50.0,60.0,65,5,9,1698,328900,26,25,26.0,3407.0,1709.0,1,0,0,0
1092,0.0,2.0,No,895,Rec,197,299,Fin,1092,TA,14850,69.0,0.0,0,5,5,1092,141000,68,68,68.0,2184.0,1092.0,0,0,0,0
1746,0.0,3.0,Gd,1320,GLQ,426,758,Fin,1746,Ex,14892,42.0,160.0,39,5,9,1746,377500,19,18,19.0,3492.0,1746.0,1,0,0,0
1304,983.0,3.0,No,603,BLQ,701,667,Fin,2287,TA,15593,81.0,0.0,21,4,7,1304,225000,72,72,72.0,3591.0,2287.0,0,1,0,0
789,0.0,2.0,No,0,Unf,768,200,Unf,789,TA,10594,55.0,0.0,0,5,5,768,96500,99,75,99.0,1557.0,789.0,1,0,0,0
1041,0.0,3.0,No,991,ALQ,50,270,RFn,1041,TA,9600,80.0,132.0,88,6,5,1041,124500,66,66,66.0,2082.0,1041.0,0,0,0,0
993,915.0,4.0,No,0,Unf,967,431,Fin,1908,Gd,14191,85.0,0.0,0,5,8,967,202900,23,23,23.0,2875.0,1908.0,0,1,0,0
1010,1257.0,4.0,No,0,Unf,1010,390,RFn,2267,Gd,8068,69.0,0.0,46,5,6,1010,200000,23,23,23.0,3277.0,2267.0,0,1,0,0
875,0.0,2.0,No,209,BLQ,506,180,Unf,875,TA,6120,51.0,0.0,0,7,5,715,105000,94,32,94.0,1590.0,875.0,1,0,0,0
1526,0.0,4.0,Av,383,Rec,833,364,Missing,1526,TA,8562,68.0,145.0,78,6,5,1216,144500,68,23,68.0,2742.0,1526.0,1,0,0,1
1567,0.0,2.0,Gd,1567,ALQ,0,714,RFn,1567,Gd,9819,69.0,0.0,32,5,6,1567,196000,48,48,48.0,3134.0,1567.0,0,0,0,0
1734,1088.0,3.0,Gd,0,Unf,1734,1020,RFn,2822,Ex,13891,107.0,424.0,170,5,9,1734,582933,17,16,16.0,4556.0,2822.0,1,1,0,0
689,689.0,3.0,No,141,Rec,548,360,Unf,1378,Gd,9600,60.0,0.0,0,9,7,689,161000,97,20,97.0,2067.0,1378.0,1,1,0,0
1281,457.0,4.0,No,0,Unf,715,368,Unf,1738,TA,12513,69.0,0.0,0,4,4,715,104900,105,18,105.0,2453.0,1738.0,1,1,0,0
1164,896.0,4.0,No,831,GLQ,320,521,Missing,2060,TA,10029,97.0,268.0,228,5,6,1151,211000,37,36,37.0,3211.0,2060.0,1,1,0,0
1128,0.0,2.0,No,812,LwQ,124,286,Unf,1128,TA,9000,75.0,0.0,0,5,5,936,118000,71,71,71.0,2064.0,1128.0,0,0,0,0
840,880.0,3.0,No,0,Unf,840,440,Fin,1720,Gd,8244,62.0,0.0,48,5,7,840,183500,21,21,21.0,2560.0,1720.0,0,1,0,0
1050,0.0,2.0,No,504,Rec,546,338,Unf,1050,TA,9600,80.0,0.0,0,6,5,1050,128900,69,69,69.0,2100.0,1050.0,0,0,0,0
1114,0.0,3.0,No,814,GLQ,300,576,Unf,1114,Gd,13695,66.0,0.0,78,5,6,1114,155000,22,21,21.0,2228.0,1114.0,1,0,0,0
1053,0.0,3.0,No,567,Rec,413,750,RFn,1053,Ex,8973,69.0,85.0,80,7,5,1008,150000,67,34,27.0,2061.0,1053.0,1,0,0,0
1593,0.0,0.0,Av,1153,GLQ,440,682,Fin,1593,Ex,4923,41.0,0.0,120,5,8,1593,286000,24,23,24.0,3186.0,1593.0,1,0,0,0
1214,0.0,3.0,No,695,BLQ,519,318,RFn,1214,TA,10355,69.0,196.0,111,5,5,1214,143000,58,58,58.0,2428.0,1214.0,0,0,0,0
816,0.0,3.0,No,641,ALQ,175,264,Unf,816,Gd,6600,60.0,0.0,0,9,5,816,130500,43,17,43.0,1632.0,816.0,1,0,0,0
1535,0.0,4.0,Missing,0,Missing,0,400,Unf,1535,TA,7018,64.0,0.0,0,5,5,0,118858,46,46,46.0,1535.0,1535.0,0,0,0,0
1360,1360.0,3.0,No,1036,Missing,140,795,Unf,3112,Gd,25419,174.0,0.0,16,4,8,1360,235000,107,35,107.0,4080.0,2720.0,1,1,0,0
1079,840.0,3.0,Av,0,Unf,1079,685,RFn,1919,Gd,15611,120.0,0.0,51,5,8,1079,233230,19,19,19.0,2998.0,1919.0,0,1,0,0
1097,0.0,3.0,No,0,Unf,1097,672,Unf,1097,TA,10859,112.0,0.0,64,5,5,1097,145000,31,30,30.0,2194.0,1097.0,1,0,0,0
983,767.0,4.0,Mn,660,ALQ,323,423,Unf,1750,TA,12508,75.0,0.0,0,7,6,983,160000,85,40,36.0,2733.0,1750.0,1,1,0,0
483,504.0,2.0,No,0,Unf,483,288,Unf,987,TA,1680,21.0,297.0,0,5,6,483,94500,53,53,53.0,1470.0,987.0,0,1,0,0
981,0.0,3.0,No,282,ALQ,664,576,Unf,981,TA,10530,69.0,0.0,312,5,6,981,143250,54,54,46.0,1962.0,981.0,0,0,0,0
1700,0.0,4.0,No,1018,Rec,380,447,RFn,1700,Gd,10552,70.0,0.0,38,5,5,1398,165500,66,66,66.0,3098.0,1700.0,0,0,0,0
816,0.0,2.0,No,708,GLQ,108,308,Unf,816,TA,7100,73.0,0.0,0,7,5,816,129900,68,68,68.0,1632.0,816.0,0,0,0,0
944,896.0,3.0,No,666,GLQ,278,622,RFn,1840,Gd,12420,79.0,0.0,45,5,7,944,230000,24,24,24.0,2784.0,1840.0,0,1,0,0
1291,1230.0,5.0,No,837,ALQ,105,576,Missing,2521,TA,3964,42.0,0.0,20,4,6,942,151400,52,52,52.0,3463.0,2521.0,0,1,0,0
1002,0.0,3.0,No,828,BLQ,174,902,Unf,1002,TA,8750,69.0,76.0,0,6,5,1002,148500,55,55,52.0,2004.0,1002.0,0,0,0,0
841,0.0,2.0,No,0,Unf,721,294,Unf,841,TA,8400,60.0,0.0,0,4,4,721,82000,75,75,75.0,1562.0,841.0,0,0,0,0
996,0.0,2.0,Av,747,GLQ,189,564,Unf,996,Gd,9069,73.0,0.0,0,6,6,936,147000,33,33,33.0,1932.0,996.0,0,0,0,0
1713,0.0,3.0,Av,1088,GLQ,625,856,Fin,1713,Ex,9591,76.0,262.0,26,5,8,1713,274900,21,20,21.0,3426.0,1713.0,1,0,0,0
1412,0.0,3.0,Mn,1005,GLQ,387,576,Unf,1412,Gd,11457,130.0,0.0,0,5,6,1392,175000,37,37,37.0,2804.0,1412.0,0,0,0,0
1236,0.0,2.0,No,600,GLQ,312,923,Missing,1236,TA,7407,90.0,0.0,158,7,6,912,149700,68,29,68.0,2148.0,1236.0,1,0,0,0
1040,0.0,3.0,Gd,633,ALQ,431,648,Unf,1040,TA,25286,94.0,0.0,0,5,4,1064,132250,62,62,62.0,2104.0,1040.0,0,0,0,0
1616,0.0,2.0,No,1180,GLQ,415,608,RFn,1616,Gd,5389,39.0,0.0,152,5,8,1595,236500,30,29,30.0,3211.0,1616.0,1,0,0,0
1414,0.0,3.0,No,528,ALQ,245,601,Unf,1414,TA,11029,87.0,0.0,51,8,6,1184,176500,67,23,35.0,2598.0,1414.0,1,0,0,0
975,975.0,3.0,No,649,Missing,326,576,RFn,1950,Gd,7399,66.0,1600.0,10,5,7,975,239000,28,27,28.0,2925.0,1950.0,1,1,0,0
1086,0.0,3.0,No,320,ALQ,404,490,Unf,1086,TA,10200,85.0,104.0,0,7,5,1086,144900,71,22,36.0,2172.0,1086.0,1,0,0,0
1072,504.0,3.0,Gd,1309,GLQ,15,528,RFn,1576,Gd,21384,144.0,0.0,312,6,5,1324,223500,102,21,102.0,2900.0,1576.0,1,1,0,0
768,0.0,2.0,Av,619,ALQ,149,624,Unf,768,TA,7244,54.0,0.0,0,7,5,768,129500,55,55,38.0,1536.0,768.0,0,0,0,0
1381,0.0,3.0,No,982,ALQ,179,676,Missing,1381,Gd,9360,78.0,0.0,0,7,6,1161,197500,53,19,53.0,2542.0,1381.0,1,0,0,0
1284,885.0,3.0,No,0,Missing,1284,647,RFn,2169,Gd,9375,69.0,149.0,87,5,8,1284,228500,23,23,23.0,3453.0,2169.0,0,1,0,0
720,0.0,2.0,Missing,0,Missing,0,287,Unf,720,TA,6627,69.0,0.0,0,6,3,0,72500,76,75,70.0,720.0,720.0,1,0,0,0
1584,1208.0,3.0,No,493,LwQ,1017,520,Unf,2792,TA,10440,60.0,0.0,547,7,6,1510,256000,105,75,105.0,4302.0,2792.0,1,1,0,0
936,0.0,2.0,No,0,Unf,936,576,Unf,936,TA,6000,60.0,0.0,32,4,4,936,93000,72,72,51.0,1872.0,936.0,0,0,1,0
1181,0.0,3.0,Av,920,BLQ,38,588,RFn,1181,TA,10012,90.0,0.0,0,5,4,1138,137500,53,53,51.0,2319.0,1181.0,0,0,0,0
1689,0.0,3.0,Av,0,Unf,1689,954,RFn,1689,Gd,9849,83.0,0.0,56,6,7,1689,248328,18,18,18.0,3378.0,1689.0,0,0,0,0
948,0.0,3.0,No,732,Rec,216,280,Missing,948,TA,8190,60.0,0.0,36,6,4,948,119000,71,71,69.0,1896.0,948.0,0,0,0,0
756,756.0,2.0,No,420,GLQ,336,440,Unf,1512,Gd,2117,69.0,513.0,32,5,6,756,168500,25,25,25.0,2268.0,1512.0,0,1,0,0
894,0.0,3.0,No,492,BLQ,402,450,Missing,894,TA,8724,109.0,0.0,0,5,5,894,129000,57,57,57.0,1788.0,894.0,0,0,0,0
932,920.0,3.0,No,822,GLQ,78,644,RFn,1852,Gd,8640,72.0,0.0,108,5,7,900,252678,16,16,16.0,2752.0,1852.0,0,1,0,0
845,0.0,3.0,Missing,0,Missing,0,290,Unf,845,TA,11500,69.0,0.0,0,3,4,0,84000,68,68,68.0,845.0,845.0,0,0,0,0
774,0.0,3.0,No,544,Rec,0,0,Missing,774,Gd,4270,70.0,0.0,0,6,3,544,79000,94,19,0.0,1318.0,774.0,1,0,1,0
2053,1185.0,4.0,Av,816,Missing,1217,666,Fin,3238,Gd,14720,56.0,579.0,86,5,8,2033,410000,30,29,29.0,5271.0,3238.0,1,1,0,0
1232,0.0,2.0,Av,724,GLQ,508,632,Missing,1232,Gd,7314,64.0,82.0,0,5,7,1232,194500,18,18,18.0,2464.0,1232.0,0,0,0,0
1164,0.0,3.0,No,0,Unf,1164,528,Unf,1164,TA,9600,80.0,168.0,0,5,7,1164,140000,56,56,56.0,2328.0,1164.0,0,0,0,0
912,336.0,2.0,No,324,LwQ,588,160,Unf,1248,TA,9439,52.0,0.0,0,5,5,912,87000,95,75,68.0,2160.0,1248.0,1,1,0,0
1687,0.0,3.0,Av,353,BLQ,60,572,Missing,1687,TA,57200,69.0,0.0,0,5,5,747,160000,77,75,59.0,2434.0,1687.0,1,0,1,0
860,1100.0,4.0,No,625,GLQ,235,440,Fin,1960,Gd,7851,69.0,0.0,48,5,6,860,216500,23,23,23.0,2820.0,1960.0,0,1,0,1
546,0.0,3.0,No,273,BLQ,0,286,RFn,1092,TA,2217,21.0,0.0,0,4,4,546,88000,55,55,55.0,1092.0,546.0,0,0,0,0
894,0.0,3.0,No,552,Missing,342,400,Unf,894,TA,9450,68.0,0.0,0,5,4,894,110000,71,71,26.0,1788.0,894.0,0,0,0,0
1479,0.0,3.0,Av,1013,GLQ,440,558,RFn,1479,Gd,10665,72.0,167.0,29,5,7,1453,226000,22,22,22.0,2932.0,1479.0,0,0,0,0
1060,0.0,3.0,Mn,188,Rec,204,270,Unf,1060,Gd,8246,69.0,0.0,90,8,5,1060,154000,57,24,57.0,2120.0,1060.0,1,0,0,0
1436,0.0,3.0,Mn,946,GLQ,490,484,Missing,1436,Gd,8450,65.0,266.0,98,5,7,1436,210000,21,21,21.0,2872.0,1436.0,0,0,0,1
1044,0.0,2.0,Av,0,Unf,540,504,Unf,1044,Fa,8712,66.0,0.0,0,5,5,540,55993,73,73,73.0,1584.0,1044.0,0,0,0,0
880,888.0,2.0,Mn,390,Missing,490,320,Unf,1768,TA,10800,60.0,0.0,341,7,7,880,163000,111,55,111.0,2648.0,1768.0,1,1,0,0
816,0.0,2.0,Av,538,Missing,278,432,Unf,816,TA,5890,69.0,0.0,0,8,6,816,120500,95,18,23.0,1632.0,816.0,1,0,0,0
774,656.0,3.0,No,250,GLQ,134,400,Fin,1430,TA,7750,69.0,0.0,0,5,7,384,180000,25,25,25.0,1814.0,1430.0,0,1,0,0
1867,0.0,2.0,No,379,LwQ,470,303,Fin,1867,TA,10708,69.0,0.0,0,5,5,1617,190000,70,32,70.0,3484.0,1867.0,1,0,0,0
1500,0.0,3.0,Av,1070,GLQ,286,648,Fin,1500,Gd,4045,53.0,45.0,20,5,7,1356,246578,19,19,19.0,2856.0,1500.0,0,0,0,0
1100,0.0,3.0,No,419,ALQ,375,312,RFn,1100,TA,12493,69.0,0.0,0,5,4,1100,141000,65,65,65.0,2200.0,1100.0,0,0,0,1
816,0.0,3.0,Gd,546,ALQ,270,264,Unf,816,TA,8314,76.0,0.0,0,7,5,816,124500,43,43,43.0,1632.0,816.0,0,0,0,0
1328,0.0,2.0,Gd,967,BLQ,383,308,Missing,1328,TA,16905,115.0,0.0,104,6,5,1350,170000,66,66,66.0,2678.0,1328.0,0,0,0,0
1728,568.0,3.0,Gd,1338,GLQ,384,842,RFn,2296,Ex,13478,97.0,420.0,274,5,10,1722,451950,17,17,17.0,4018.0,2296.0,0,1,0,0
864,0.0,2.0,No,167,Rec,697,572,Unf,864,TA,8172,60.0,0.0,0,7,5,864,115000,70,35,68.0,1728.0,864.0,1,0,0,0
1266,0.0,3.0,No,0,Unf,1257,453,Unf,1266,Gd,7500,62.0,0.0,144,5,7,1257,176000,20,20,20.0,2523.0,1266.0,0,0,0,0
858,0.0,3.0,No,614,BLQ,244,0,Missing,858,TA,8125,69.0,0.0,0,4,4,858,88000,54,54,0.0,1716.0,858.0,0,0,0,0
832,878.0,3.0,No,426,GLQ,406,506,RFn,1710,Gd,9291,76.0,120.0,70,5,6,832,187000,32,32,32.0,2542.0,1710.0,0,1,0,0
772,351.0,3.0,No,0,Unf,732,264,Unf,1123,TA,6060,50.0,0.0,0,5,4,732,100000,86,75,46.0,1855.0,1123.0,1,1,0,0
953,694.0,3.0,No,0,Unf,953,460,RFn,1647,TA,7917,62.0,0.0,40,5,6,953,175000,26,25,26.0,2600.0,1647.0,1,1,0,0
874,0.0,3.0,No,510,Missing,354,288,RFn,874,TA,9858,62.0,0.0,0,6,5,864,130000,57,57,57.0,1738.0,874.0,0,0,0,1
1788,0.0,3.0,Av,0,Unf,1753,522,RFn,1788,Ex,11838,69.0,0.0,151,5,8,1753,236500,24,24,24.0,3541.0,1788.0,0,0,0,0
1839,0.0,3.0,No,1186,GLQ,291,416,Fin,1839,Gd,14442,110.0,106.0,87,7,6,1477,257500,68,21,68.0,3316.0,1839.0,1,0,0,0
